fid,id,left,top,right,bottom,row_index,col_index,18도 미만 경사 목록_avgDN,2017공시지가_avg_Land_Value,ResidentialArea,LivingfacilityArea,Data(1014최종)_Label,건물총,건물주거,건축근생,ResidentialAread
"6042","962402","1951987.1587","962863.53787494","1951587.1587","37","79",,"1.80668846610555","1566580.43638104","0.813868613138686","0.162408759124088",B,"548","446","89",0.814
"6043","962402","1951587.1587","962863.53787494","1951187.1587","38","79",,"0.930898184318134","2386377.84918245","0.859477124183007","0.124183006535948",A,"918","789","114",0.859
"6044","962402","1951187.1587","962863.53787494","1950787.1587","39","79",,"0.369262395923053","4087314.49098457","0.756868131868132","0.20467032967033",C,"728","551","149",0.757
"6045","962402","1950787.1587","962863.53787494","1950387.1587","40","79",,"1.36205467224392","3123653.66672179","0.853900709219858","0.126241134751773",B,"704","601","89",0.854
"6046","962402","1950387.1587","962863.53787494","1949987.1587","41","79",,"2.17740292119665","1420529.42427368","0.45","0.175",B,"37","18","6",0.486
"6047","962402","1949987.1587","962863.53787494","1949587.1587","42","79",,"2.22802249127258","2303957.86140159","0.6875","0.258928571428571",B,"221","152","58",0.688
"6050","962402","1948787.1587","962863.53787494","1948387.1587","45","79",,"0.810065865128409","3252876.90537557","0.875681570338059","0.101417666303162",C,"915","803","93",0.878
"6051","962402","1948387.1587","962863.53787494","1947987.1587","46","79",,"0.778418278938338","3034252.91443208","0.840659340659341","0.138461538461538",A,"910","765","126",0.841
"6052","962402","1947987.1587","962863.53787494","1947587.1587","47","79",,"2.84042915916145","1395656.39255887","0.892857142857143","0.0892857142857143",A,"168","150","15",0.893
"6055","962402","1946787.1587","962863.53787494","1946387.1587","50","79",,"3.05376284286852","1169056.48157319","0","0.333333333333333",B,"3","0","1",0.000
"6056","962402","1946387.1587","962863.53787494","1945987.1587","51","79",,"0.0611790518873569","5837908.35369739","0.764705882352941","0.0588235294117647",,"17","13","1",0.765
"6057","962402","1945987.1587","962863.53787494","1945587.1587","52","79",,"0","4874713.30483679","0.125","0.125",C,"16","2","2",0.125
"6058","962402","1945587.1587","962863.53787494","1945187.1587","53","79",,"0.630398891660691","8688925.17045293","0.625","0.208333333333333",,"24","15","5",0.625
"6059","962402","1945187.1587","962863.53787494","1944787.1587","54","79",,"3.63325731874015","2117363.07138427","0.796610169491525","0.152542372881356",B,"59","47","9",0.797
"6060","962402","1944787.1587","962863.53787494","1944387.1587","55","79",,"3.62142674772485","1650386.9999308","0","0.25",B,"8","0","2",0.000
"6061","962402","1944387.1587","962863.53787494","1943987.1587","56","79",,"1.13072070587411","4397218.62830713","0.608695652173913","0.173913043478261",,"23","14","4",0.609
"6062","962402","1943987.1587","962863.53787494","1943587.1587","57","79",,"0.326681207280638","8017298.06902544","0.65625","0.0625",C,"32","21","2",0.656
"6063","962402","1943587.1587","962863.53787494","1943187.1587","58","79",,"2.90553495117187","6438142.70408351","0.696969696969697","0.0909090909090909",,"30","23","3",0.767
"6064","962402","1943187.1587","962863.53787494","1942787.1587","59","79",,"14.8390167028402","472901.931216066","0.95","0",A,"20","19","0",0.950
"6065","962402","1942787.1587","962863.53787494","1942387.1587","60","79",,"8.98301846500545","3313015.07367897","0.959183673469388","0",,"48","46","0",0.958
"6089","962748","1963787.1587","963209.948036454","1963387.1587","8","80",,"5.55985929410846","190004.680322272","0.746031746031746","0.238095238095238",A,"126","94","30",0.746
"6090","962748","1963387.1587","963209.948036454","1962987.1587","9","80",,"5.39152103310713","1703383.59622706","0.80625","0.125",B,"160","129","20",0.806
"6093","962748","1962187.1587","963209.948036454","1961787.1587","12","80",,"7.59212913456907","1075285.87996565","0.777777777777778","0.111111111111111",B,"9","7","1",0.778
"6094","962748","1961787.1587","963209.948036454","1961387.1587","13","80",,"4.72181480568627","1289009.29811417","0.857142857142857","0.0714285714285714",B,"28","24","2",0.857
"6095","962748","1961387.1587","963209.948036454","1960987.1587","14","80",,"0.708275501180259","2212920.7798185","0.4375","0.3125",B,"64","28","20",0.438
"6101","962748","1958987.1587","963209.948036454","1958587.1587","20","80",,"2.61067890529358","2246940.04048592","0.604166666666667","0.291666666666667",B,"96","58","28",0.604
"6102","962748","1958587.1587","963209.948036454","1958187.1587","21","80",,"1.8310055072771","2208680.27967617","0.736654804270463","0.231316725978648",B,"281","207","65",0.737
"6103","962748","1958187.1587","963209.948036454","1957787.1587","22","80",,"1.90452865021674","1803473.68015164","0.849056603773585","0.116981132075472",A,"265","225","31",0.849
"6104","962748","1957787.1587","963209.948036454","1957387.1587","23","80",,"1.38791636667916","2003588.8025714","0.767371601208459","0.208459214501511",B,"330","253","69",0.767
"6105","962748","1957387.1587","963209.948036454","1956987.1587","24","80",,"4.55203644094194","2009374.15704576","0.840163934426229","0.139344262295082",A,"243","204","34",0.840
"6106","962748","1956987.1587","963209.948036454","1956587.1587","25","80",,"6.25633856658837","1499923.8876711","0.940054495912807","0.0326975476839237",A,"367","345","12",0.940
"6107","962748","1956587.1587","963209.948036454","1956187.1587","26","80",,"3.02148182310163","2133048.22396783","0.859237536656892","0.0909090909090909",B,"341","293","31",0.859
"6108","962748","1956187.1587","963209.948036454","1955787.1587","27","80",,"1.57863420530441","2425921.04048419","0.739549839228296","0.221864951768489",B,"309","228","69",0.738
"6109","962748","1955787.1587","963209.948036454","1955387.1587","28","80",,"1.47323415197457","2537733.57396318","0.76453488372093","0.215116279069767",B,"344","263","74",0.765
"6110","962748","1955387.1587","963209.948036454","1954987.1587","29","80",,"0.979202187983835","2481220.28043508","0.775330396475771","0.154185022026432",B,"227","176","35",0.775
"6111","962748","1954987.1587","963209.948036454","1954587.1587","30","80",,"0.0132910795687978","2369371.33277943","0.783653846153846","0.189903846153846",B,"416","326","79",0.784
"6112","962748","1954587.1587","963209.948036454","1954187.1587","31","80",,"0.0021677481820412","2232634.76507908","0.813492063492063","0.16468253968254",B,"504","410","83",0.813
"6113","962748","1954187.1587","963209.948036454","1953787.1587","32","80",,"0.282874372947993","2301830.01426199","0.817805383022774","0.157349896480331",B,"483","395","76",0.818
"6114","962748","1953787.1587","963209.948036454","1953387.1587","33","80",,"1.67197467228451","1511174.83282844","0.726708074534162","0.236024844720497",A,"161","117","38",0.727
"6115","962748","1953387.1587","963209.948036454","1952987.1587","34","80",,"2.31734991678978","1523015.06228674","0.863636363636364","0.115384615384615",B,"286","247","33",0.864
"6116","962748","1952987.1587","963209.948036454","1952587.1587","35","80",,"1.44471540374172","1696717.49483227","0.841269841269841","0.142857142857143",B,"378","318","54",0.841
"6117","962748","1952587.1587","963209.948036454","1952187.1587","36","80",,"1.27168956632667","2110790.82763044","0.829355608591885","0.14200477326969",B,"838","695","119",0.829
"6118","962748","1952187.1587","963209.948036454","1951787.1587","37","80",,"1.04865867605242","2497914.66895565","0.847396768402154","0.133752244165171",B,"1110","944","149",0.850
"6119","962748","1951787.1587","963209.948036454","1951387.1587","38","80",,"0.448074656005702","2781193.14748751","0.777372262773723","0.199513381995134",B,"821","639","163",0.778
"6120","962748","1951387.1587","963209.948036454","1950987.1587","39","80",,"1.30477955380718","2754147.5507965","0.821744627054362","0.161820480404551",A,"791","650","128",0.822
"6121","962748","1950987.1587","963209.948036454","1950587.1587","40","80",,"0.194872826700313","4099580.7679224","0.79080118694362","0.185459940652819",D,"673","533","124",0.792
"6122","962748","1950587.1587","963209.948036454","1950187.1587","41","80",,"4.36743453319172","1370307.56032048","0.940993788819876","0.0217391304347826",A,"322","303","7",0.941
"6123","962748","1950187.1587","963209.948036454","1949787.1587","42","80",,"4.68420329273204","690226.04951724","0","0.354838709677419",B,"23","0","5",0.000
"6124","962748","1949787.1587","963209.948036454","1949387.1587","43","80",,"3.31864075985078","2888660.98202621","0.733695652173913","0.0815217391304348",B,"184","135","15",0.734
"6126","962748","1948987.1587","963209.948036454","1948587.1587","45","80",,"1.35887321981485","3896473.11000729","0.814882032667877","0.127041742286751",C,"551","449","70",0.815
"6127","962748","1948587.1587","963209.948036454","1948187.1587","46","80",,"0.448550387144026","3047351.33454307","0.867337602927722","0.124428179322964",A,"1093","948","136",0.867
"6128","962748","1948187.1587","963209.948036454","1947787.1587","47","80",,"0.950179457060678","2964150.89130447","0.862029646522235","0.124287343215507",A,"877","756","109",0.862
"6132","962748","1946587.1587","963209.948036454","1946187.1587","51","80",,"1.80450835877866","5702349.78757668","0.916666666666667","0",,"24","22","0",0.917
"6133","962748","1946187.1587","963209.948036454","1945787.1587","52","80",,"0","9155717.83818721","0.426829268292683","0.329268292682927",C,"82","35","27",0.427
"6134","962748","1945787.1587","963209.948036454","1945387.1587","53","80",,"0","5777154.95729395","0.613293051359517","0.347432024169184",D,"331","203","115",0.613
"6135","962748","1945387.1587","963209.948036454","1944987.1587","54","80",,"0.356224908357191","4505405.7580572","0.851123595505618","0.106741573033708",C,"356","303","38",0.851
"6136","962748","1944987.1587","963209.948036454","1944587.1587","55","80",,"3.56454092445625","1419975.46692851","0.6","0.2",B,"5","3","1",0.600
"6137","962748","1944587.1587","963209.948036454","1944187.1587","56","80",,"1.12246865014415","492180.247826009","0.428571428571429","0",A,"7","3","0",0.429
"6138","962748","1944187.1587","963209.948036454","1943787.1587","57","80",,"2.54586957350268","2920274.05684677","0.826086956521739","0.0869565217391304",B,"92","76","8",0.826
"6139","962748","1943787.1587","963209.948036454","1943387.1587","58","80",,"1.04284926913988","5718050.76107143","0.682432432432432","0.27027027027027",C,"147","101","40",0.687
"6140","962748","1943387.1587","963209.948036454","1942987.1587","59","80",,"11.0992446475889","1729855.88508052","0","0",B,"4","0","0",0.000
"6141","962748","1942987.1587","963209.948036454","1942587.1587","60","80",,"3.01735837631608","6803915.57789394","0.848484848484849","0.0757575757575758",C,"66","56","5",0.848
"6170","963094","1961587.1587","963556.358197967","1961187.1587","13","81",,"10.4403509064023","879601.004200537","0.833333333333333","0.1",B,"149","124","15",0.832
"6171","963094","1961187.1587","963556.358197967","1960787.1587","14","81",,"4.09359331965221","1706841.01194261","0.72972972972973","0.189189189189189",B,"74","54","14",0.730
"6172","963094","1960787.1587","963556.358197967","1960387.1587","15","81",,"10.1862284317335","988278.549441784","0.908675799086758","0.091324200913242",B,"217","197","20",0.908
"6175","963094","1959587.1587","963556.358197967","1959187.1587","18","81",,"4.60051814550668","946213.040388903",,,,"0","0","0",
"6176","963094","1959187.1587","963556.358197967","1958787.1587","19","81",,"7.70473204307749","1238677.53730736","0.166666666666667","0",B,"6","1","0",0.167
"6177","963094","1958787.1587","963556.358197967","1958387.1587","20","81",,"5.33833321028569","2103105.65123014","0.885714285714286","0.0857142857142857",A,"70","62","6",0.886
"6178","963094","1958387.1587","963556.358197967","1957987.1587","21","81",,"1.60680318757367","2213899.42711988","0.60655737704918","0.213114754098361",B,"61","37","13",0.607
"6179","963094","1957987.1587","963556.358197967","1957587.1587","22","81",,"1.85767104075061","1798668.14821059","0.737373737373737","0.101010101010101",B,"99","73","10",0.737
"6180","963094","1957587.1587","963556.358197967","1957187.1587","23","81",,"7.47041278046369","1469397.18184347","0.763157894736842","0.0526315789473684",B,"31","22","2",0.710
"6181","963094","1957187.1587","963556.358197967","1956787.1587","24","81",,"14.6958915422866","305745.633132338","0","0",B,"2","0","0",0.000
"6182","963094","1956787.1587","963556.358197967","1956387.1587","25","81",,"17.2469186868479","81074.703431807","1","0",B,"3","3","0",1.000
"6183","963094","1956387.1587","963556.358197967","1955987.1587","26","81",,"8.25536061045931","1000231.06875798","0.907801418439716","0.0141843971631206",A,"139","126","2",0.906
"6184","963094","1955987.1587","963556.358197967","1955587.1587","27","81",,"1.88756406537776","1948427.96701702","0.917338709677419","0.0766129032258065",A,"495","454","38",0.917
"6185","963094","1955587.1587","963556.358197967","1955187.1587","28","81",,"1.57492770979571","2335141.22565869","0.753036437246964","0.161943319838057",A,"242","183","38",0.756
"6186","963094","1955187.1587","963556.358197967","1954787.1587","29","81",,"0.927106325480473","2662132.65305657","0.784394250513347","0.186858316221766",A,"486","381","91",0.784
"6187","963094","1954787.1587","963556.358197967","1954387.1587","30","81",,"0.772419304907223","1896352.84783343","0.845833333333333","0.133333333333333",A,"480","406","64",0.846
"6188","963094","1954387.1587","963556.358197967","1953987.1587","31","81",,"0.885480762995803","1891796.63745526","0.912350597609562","0.0756972111553785",A,"502","458","38",0.912
"6189","963094","1953987.1587","963556.358197967","1953587.1587","32","81",,"0.775083288909839","1947040.10735557","0.876796714579055","0.108829568788501",A,"487","427","53",0.877
"6190","963094","1953587.1587","963556.358197967","1953187.1587","33","81",,"1.46536491375355","2434403.4321712","0.793168880455408","0.193548387096774",B,"525","416","102",0.792
"6191","963094","1953187.1587","963556.358197967","1952787.1587","34","81",,"3.71162607912678","2281111.8315858","0.83695652173913","0.148550724637681",B,"551","461","82",0.837
