fid,2017공시지가_avg_Land_Value,2017공시지가_avg_Land_Value_2
4999,4432739.32265272,6339835.27321914
5000,5703748.03129419,6339835.27321914
5075,9650428.40738038,6339835.27321914
5077,2272695.12490859,6339835.27321914
5000,5703748.03129419,2272695.12490859
5001,1611349.8045727,2272695.12490859
5076,6339835.27321914,2272695.12490859
5078,678082.815875522,2272695.12490859
5001,1611349.8045727,678082.815875522
5002,517441.1244214,678082.815875522
5077,2272695.12490859,678082.815875522
5079,346792.325026947,678082.815875522
5002,517441.1244214,346792.325026947
5003,1504434.61866572,346792.325026947
5078,678082.815875522,346792.325026947
5080,3604040.09969744,346792.325026947
5003,1504434.61866572,3604040.09969744
5079,346792.325026947,3604040.09969744
5081,2336910.98399522,3604040.09969744
5080,3604040.09969744,2336910.98399522
5082,3015214.89928923,2336910.98399522
5006,2729130.06616297,3015214.89928923
5081,2336910.98399522,3015214.89928923
5083,2699080.8596141,3015214.89928923
5006,2729130.06616297,2699080.8596141
5082,3015214.89928923,2699080.8596141
5178,1802547.27184311,629408.001466685
5102,902342.856624349,629408.001466685
5178,1802547.27184311,902342.856624349
5179,2074432.36633733,902342.856624349
5103,1999777.77240176,902342.856624349
5101,629408.001466685,902342.856624349
5179,2074432.36633733,1999777.77240176
5180,2000881.95761679,1999777.77240176
5104,1975879.28239267,1999777.77240176
5102,902342.856624349,1999777.77240176
5105,873528.169038396,1975879.28239267
5180,2000881.95761679,1975879.28239267
5181,1838885.38823495,1975879.28239267
5103,1999777.77240176,1975879.28239267
5106,1638377.90920711,873528.169038396
5181,1838885.38823495,873528.169038396
5182,1343735.05568491,873528.169038396
5104,1975879.28239267,873528.169038396
5105,873528.169038396,1638377.90920711
5107,2241904.1404603,1638377.90920711
5182,1343735.05568491,1638377.90920711
5183,2381273.26412863,1638377.90920711
5106,1638377.90920711,2241904.1404603
5108,1838366.41945967,2241904.1404603
5183,2381273.26412863,2241904.1404603
5184,2856763.07530568,2241904.1404603
5107,2241904.1404603,1838366.41945967
5109,2843863.67061067,1838366.41945967
5184,2856763.07530568,1838366.41945967
5185,2151995.62716343,1838366.41945967
5108,1838366.41945967,2843863.67061067
5110,2174009.93765475,2843863.67061067
5185,2151995.62716343,2843863.67061067
5186,1681617.24060284,2843863.67061067
5109,2843863.67061067,2174009.93765475
5111,848269.621015335,2174009.93765475
5186,1681617.24060284,2174009.93765475
5187,1895925.51150542,2174009.93765475
5110,2174009.93765475,848269.621015335
5112,722891.983475256,848269.621015335
5187,1895925.51150542,848269.621015335
5188,415182.316410659,848269.621015335
5111,848269.621015335,722891.983475256
5113,1952345.0538205,722891.983475256
5188,415182.316410659,722891.983475256
5189,671028.289560233,722891.983475256
5112,722891.983475256,1952345.0538205
5114,2528146.97123407,1952345.0538205
5189,671028.289560233,1952345.0538205
5190,835992.223121894,1952345.0538205
5113,1952345.0538205,2528146.97123407
5115,2859898.32641126,2528146.97123407
5190,835992.223121894,2528146.97123407
5191,1090545.48241057,2528146.97123407
5114,2528146.97123407,2859898.32641126
5116,4575475.952021,2859898.32641126
5191,1090545.48241057,2859898.32641126
5192,2018234.99433015,2859898.32641126
5115,2859898.32641126,4575475.952021
5117,5028978.92495418,4575475.952021
5192,2018234.99433015,4575475.952021
5193,2305843.34734554,4575475.952021
5116,4575475.952021,5028978.92495418
5118,4010183.37722572,5028978.92495418
5193,2305843.34734554,5028978.92495418
5194,2702463.6863354,5028978.92495418
5195,2591964.19100309,4010183.37722572
5117,5028978.92495418,4010183.37722572
5119,2881558.49682765,4010183.37722572
5194,2702463.6863354,4010183.37722572
5195,2591964.19100309,2881558.49682765
5196,2702774.93175197,2881558.49682765
5118,4010183.37722572,2881558.49682765
5120,2495646.47473252,2881558.49682765
5196,2702774.93175197,2495646.47473252
5197,2622563.95932065,2495646.47473252
5119,2881558.49682765,2495646.47473252
5121,1192417.14079377,2495646.47473252
5197,2622563.95932065,1192417.14079377
5198,2175277.96703699,1192417.14079377
5122,603475.795844235,1192417.14079377
5120,2495646.47473252,1192417.14079377
5198,2175277.96703699,603475.795844235
5121,1192417.14079377,603475.795844235
5201,2032289.16951864,3030021.37050813
5202,2248352.38227111,3030021.37050813
5126,2873042.59272935,3030021.37050813
5202,2248352.38227111,2873042.59272935
5203,2594208.97452989,2873042.59272935
5125,3030021.37050813,2873042.59272935
5127,2629004.86985923,2873042.59272935
5203,2594208.97452989,2629004.86985923
5204,2333294.19633051,2629004.86985923
5126,2873042.59272935,2629004.86985923
5128,2756214.55385911,2629004.86985923
5204,2333294.19633051,2756214.55385911
5205,3099440.52796041,2756214.55385911
5127,2629004.86985923,2756214.55385911
5129,3455662.8849154,2756214.55385911
5205,3099440.52796041,3455662.8849154
5206,3038421.43983109,3455662.8849154
5128,2756214.55385911,3455662.8849154
5130,2866086.75401985,3455662.8849154
5206,3038421.43983109,2866086.75401985
5207,4657012.72931728,2866086.75401985
5129,3455662.8849154,2866086.75401985
5131,2831329.74304296,2866086.75401985
5207,4657012.72931728,2831329.74304296
5208,3185583.74249798,2831329.74304296
5130,2866086.75401985,2831329.74304296
5132,3670548.97154963,2831329.74304296
5208,3185583.74249798,3670548.97154963
5209,3077153.46920704,3670548.97154963
5131,2831329.74304296,3670548.97154963
5133,1316448.70108866,3670548.97154963
5209,3077153.46920704,1316448.70108866
5210,2940917.9824548,1316448.70108866
5132,3670548.97154963,1316448.70108866
5134,2521892.87846973,1316448.70108866
5210,2940917.9824548,2521892.87846973
5211,717228.33092043,2521892.87846973
5133,1316448.70108866,2521892.87846973
5135,340694.631665522,2521892.87846973
5211,717228.33092043,340694.631665522
5212,1163388.23415742,340694.631665522
5134,2521892.87846973,340694.631665522
5216,9001827.13673819,10527264.7150879
5140,11225862.0074309,10527264.7150879
5216,9001827.13673819,11225862.0074309
5217,9411054.96638857,11225862.0074309
5139,10527264.7150879,11225862.0074309
5141,8183098.76811457,11225862.0074309
5217,9411054.96638857,8183098.76811457
5218,8374256.84731864,8183098.76811457
5140,11225862.0074309,8183098.76811457
5142,7991550.51084639,8183098.76811457
5218,8374256.84731864,7991550.51084639
5219,8271403.12885272,7991550.51084639
5141,8183098.76811457,7991550.51084639
5143,5534779.70647845,7991550.51084639
5219,8271403.12885272,5534779.70647845
5220,7692991.39787445,5534779.70647845
5142,7991550.51084639,5534779.70647845
5144,7612227.71012908,5534779.70647845
5220,7692991.39787445,7612227.71012908
5221,6486556.66300987,7612227.71012908
5143,5534779.70647845,7612227.71012908
5145,4865718.22935001,7612227.71012908
5221,6486556.66300987,4865718.22935001
5222,6873052.58519983,4865718.22935001
5144,7612227.71012908,4865718.22935001
5146,6770951.39706152,4865718.22935001
5222,6873052.58519983,6770951.39706152
5223,6628921.99213485,6770951.39706152
5145,4865718.22935001,6770951.39706152
5147,3892107.49850409,6770951.39706152
5223,6628921.99213485,3892107.49850409
5224,11686211.1695991,3892107.49850409
5146,6770951.39706152,3892107.49850409
5148,15761192.1433879,3892107.49850409
5224,11686211.1695991,15761192.1433879
5225,10630273.3098051,15761192.1433879
5147,3892107.49850409,15761192.1433879
5149,16063924.8530685,15761192.1433879
5225,10630273.3098051,16063924.8530685
5226,6916418.08588548,16063924.8530685
5148,15761192.1433879,16063924.8530685
5150,16757607.4786854,16063924.8530685
5226,6916418.08588548,16757607.4786854
5227,7256257.84208307,16757607.4786854
5149,16063924.8530685,16757607.4786854
5151,10035680.2972543,16757607.4786854
5227,7256257.84208307,10035680.2972543
5228,8041633.24176139,10035680.2972543
5150,16757607.4786854,10035680.2972543
5152,8167984.26936187,10035680.2972543
5228,8041633.24176139,8167984.26936187
5229,8415169.70969616,8167984.26936187
5151,10035680.2972543,8167984.26936187
5153,4414770.45176115,8167984.26936187
5229,8415169.70969616,4414770.45176115
5230,1632445.92223499,4414770.45176115
5152,8167984.26936187,4414770.45176115
5154,1433539.54580131,4414770.45176115
5230,1632445.92223499,1433539.54580131
5231,2079615.95385505,1433539.54580131
5153,4414770.45176115,1433539.54580131
5155,3252781.4753147,1433539.54580131
5231,2079615.95385505,3252781.4753147
5232,1516475.99453492,3252781.4753147
5154,1433539.54580131,3252781.4753147
5156,1612528.07389512,3252781.4753147
5232,1516475.99453492,1612528.07389512
5233,1190216.18893193,1612528.07389512
5155,3252781.4753147,1612528.07389512
5157,1407052.70144218,1612528.07389512
5233,1190216.18893193,1407052.70144218
5156,1612528.07389512,1407052.70144218
5179,2074432.36633733,1802547.27184311
5102,902342.856624349,1802547.27184311
5101,629408.001466685,1802547.27184311
5178,1802547.27184311,2074432.36633733
5180,2000881.95761679,2074432.36633733
5103,1999777.77240176,2074432.36633733
5102,902342.856624349,2074432.36633733
5179,2074432.36633733,2000881.95761679
5181,1838885.38823495,2000881.95761679
5104,1975879.28239267,2000881.95761679
5103,1999777.77240176,2000881.95761679
5105,873528.169038396,1838885.38823495
5180,2000881.95761679,1838885.38823495
5182,1343735.05568491,1838885.38823495
5104,1975879.28239267,1838885.38823495
5105,873528.169038396,1343735.05568491
5106,1638377.90920711,1343735.05568491
5181,1838885.38823495,1343735.05568491
5183,2381273.26412863,1343735.05568491
5106,1638377.90920711,2381273.26412863
5107,2241904.1404603,2381273.26412863
5182,1343735.05568491,2381273.26412863
5184,2856763.07530568,2381273.26412863
5107,2241904.1404603,2856763.07530568
5108,1838366.41945967,2856763.07530568
5183,2381273.26412863,2856763.07530568
5185,2151995.62716343,2856763.07530568
5108,1838366.41945967,2151995.62716343
5109,2843863.67061067,2151995.62716343
5184,2856763.07530568,2151995.62716343
5186,1681617.24060284,2151995.62716343
5109,2843863.67061067,1681617.24060284
5110,2174009.93765475,1681617.24060284
5185,2151995.62716343,1681617.24060284
5187,1895925.51150542,1681617.24060284
5110,2174009.93765475,1895925.51150542
5111,848269.621015335,1895925.51150542
5186,1681617.24060284,1895925.51150542
5188,415182.316410659,1895925.51150542
5111,848269.621015335,415182.316410659
5112,722891.983475256,415182.316410659
5187,1895925.51150542,415182.316410659
5189,671028.289560233,415182.316410659
5112,722891.983475256,671028.289560233
5113,1952345.0538205,671028.289560233
5188,415182.316410659,671028.289560233
5190,835992.223121894,671028.289560233
5113,1952345.0538205,835992.223121894
5114,2528146.97123407,835992.223121894
5189,671028.289560233,835992.223121894
5191,1090545.48241057,835992.223121894
5114,2528146.97123407,1090545.48241057
5115,2859898.32641126,1090545.48241057
5190,835992.223121894,1090545.48241057
5192,2018234.99433015,1090545.48241057
5115,2859898.32641126,2018234.99433015
5116,4575475.952021,2018234.99433015
5191,1090545.48241057,2018234.99433015
5193,2305843.34734554,2018234.99433015
5116,4575475.952021,2305843.34734554
5117,5028978.92495418,2305843.34734554
5192,2018234.99433015,2305843.34734554
5194,2702463.6863354,2305843.34734554
5195,2591964.19100309,2702463.6863354
5117,5028978.92495418,2702463.6863354
5118,4010183.37722572,2702463.6863354
5193,2305843.34734554,2702463.6863354
5196,2702774.93175197,2591964.19100309
5118,4010183.37722572,2591964.19100309
5119,2881558.49682765,2591964.19100309
5194,2702463.6863354,2591964.19100309
5195,2591964.19100309,2702774.93175197
5197,2622563.95932065,2702774.93175197
5119,2881558.49682765,2702774.93175197
5120,2495646.47473252,2702774.93175197
5196,2702774.93175197,2622563.95932065
5198,2175277.96703699,2622563.95932065
5120,2495646.47473252,2622563.95932065
5121,1192417.14079377,2622563.95932065
5197,2622563.95932065,2175277.96703699
5122,603475.795844235,2175277.96703699
5121,1192417.14079377,2175277.96703699
5202,2248352.38227111,2032289.16951864
5125,3030021.37050813,2032289.16951864
5201,2032289.16951864,2248352.38227111
5203,2594208.97452989,2248352.38227111
5125,3030021.37050813,2248352.38227111
5126,2873042.59272935,2248352.38227111
5202,2248352.38227111,2594208.97452989
5204,2333294.19633051,2594208.97452989
5126,2873042.59272935,2594208.97452989
5127,2629004.86985923,2594208.97452989
5203,2594208.97452989,2333294.19633051
5205,3099440.52796041,2333294.19633051
5127,2629004.86985923,2333294.19633051
5128,2756214.55385911,2333294.19633051
5204,2333294.19633051,3099440.52796041
5206,3038421.43983109,3099440.52796041
5128,2756214.55385911,3099440.52796041
5129,3455662.8849154,3099440.52796041
5205,3099440.52796041,3038421.43983109
5207,4657012.72931728,3038421.43983109
5129,3455662.8849154,3038421.43983109
5130,2866086.75401985,3038421.43983109
5206,3038421.43983109,4657012.72931728
5208,3185583.74249798,4657012.72931728
5130,2866086.75401985,4657012.72931728
5131,2831329.74304296,4657012.72931728
5207,4657012.72931728,3185583.74249798
5209,3077153.46920704,3185583.74249798
5131,2831329.74304296,3185583.74249798
5132,3670548.97154963,3185583.74249798
5208,3185583.74249798,3077153.46920704
5210,2940917.9824548,3077153.46920704
5132,3670548.97154963,3077153.46920704
5133,1316448.70108866,3077153.46920704
5209,3077153.46920704,2940917.9824548
5211,717228.33092043,2940917.9824548
5133,1316448.70108866,2940917.9824548
5134,2521892.87846973,2940917.9824548
5210,2940917.9824548,717228.33092043
5212,1163388.23415742,717228.33092043
5134,2521892.87846973,717228.33092043
5135,340694.631665522,717228.33092043
5211,717228.33092043,1163388.23415742
5135,340694.631665522,1163388.23415742
5217,9411054.96638857,9001827.13673819
5139,10527264.7150879,9001827.13673819
5140,11225862.0074309,9001827.13673819
5216,9001827.13673819,9411054.96638857
5218,8374256.84731864,9411054.96638857
5140,11225862.0074309,9411054.96638857
5141,8183098.76811457,9411054.96638857
5217,9411054.96638857,8374256.84731864
5219,8271403.12885272,8374256.84731864
5141,8183098.76811457,8374256.84731864
5142,7991550.51084639,8374256.84731864
5218,8374256.84731864,8271403.12885272
5220,7692991.39787445,8271403.12885272
5142,7991550.51084639,8271403.12885272
5143,5534779.70647845,8271403.12885272
5219,8271403.12885272,7692991.39787445
5221,6486556.66300987,7692991.39787445
5143,5534779.70647845,7692991.39787445
5144,7612227.71012908,7692991.39787445
5220,7692991.39787445,6486556.66300987
5222,6873052.58519983,6486556.66300987
5144,7612227.71012908,6486556.66300987
5145,4865718.22935001,6486556.66300987
5221,6486556.66300987,6873052.58519983
5223,6628921.99213485,6873052.58519983
5145,4865718.22935001,6873052.58519983
5146,6770951.39706152,6873052.58519983
5222,6873052.58519983,6628921.99213485
5224,11686211.1695991,6628921.99213485
5146,6770951.39706152,6628921.99213485
5147,3892107.49850409,6628921.99213485
5223,6628921.99213485,11686211.1695991
5225,10630273.3098051,11686211.1695991
5147,3892107.49850409,11686211.1695991
5148,15761192.1433879,11686211.1695991
5224,11686211.1695991,10630273.3098051
5226,6916418.08588548,10630273.3098051
5148,15761192.1433879,10630273.3098051
5149,16063924.8530685,10630273.3098051
5225,10630273.3098051,6916418.08588548
5227,7256257.84208307,6916418.08588548
5149,16063924.8530685,6916418.08588548
5150,16757607.4786854,6916418.08588548
